"Date","CTDChla_ugL_above","CTDChla_ugL","CTDChla_ugL_below","CTDChla_ugL_lag","CTDChla_ugL_above_lag","CTDChla_ugL_below_lag","daily_EXOChla_ugL_1","daily_EXOBGAPC_ugL_1","daily_EXOChla_ugL_1_lag1","daily_EXOBGAPC_ugL_1_lag1","daily_EXOChla_ugL_1_lag2","daily_EXOBGAPC_ugL_1_lag2","daily_EXOChla_ugL_1_lag3","daily_EXOBGAPC_ugL_1_lag3","daily_EXOChla_ugL_1_lag4","daily_EXOBGAPC_ugL_1_lag4","daily_EXOChla_ugL_1_lag5","daily_EXOBGAPC_ugL_1_lag5","daily_EXOChla_ugL_1_lag6","daily_EXOBGAPC_ugL_1_lag6","daily_EXOChla_ugL_1_lag7","daily_EXOBGAPC_ugL_1_lag7","GreenAlgae_ugL_above","GreenAlgae_ugL","GreenAlgae_ugL_below","Bluegreens_ugL_above","Bluegreens_ugL","Bluegreens_ugL_below","BrownAlgae_ugL_above","BrownAlgae_ugL","BrownAlgae_ugL_below","MixedAlgae_ugL_above","MixedAlgae_ugL","MixedAlgae_ugL_below","GreenAlgae_ugL_lag","GreenAlgae_ugL_above_lag","GreenAlgae_ugL_below_lag","Bluegreens_ugL_lag","Bluegreens_ugL_above_lag","Bluegreens_ugL_below_lag","BrownAlgae_ugL_lag","BrownAlgae_ugL_above_lag","BrownAlgae_ugL_below_lag","MixedAlgae_ugL_lag","MixedAlgae_ugL_above_lag","MixedAlgae_ugL_below_lag"
2021-09-15,NA,NA,NA,NA,NA,NA,9.565625,0.0578472222222222,9.08485507971015,0.0515217391304348,7.70742857142857,0.0315714285714286,6.79514085211268,0.0142957746478873,5.96131944444444,0.0160416666666667,4.71416665972222,0.00180555555555556,5.16104895804196,0.0041958041958042,6.66874126573427,0.0383216783216783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-16,NA,NA,NA,NA,NA,NA,8.48833332638889,0.0461805555555556,9.565625,0.0578472222222222,9.08485507971015,0.0515217391304348,7.70742857142857,0.0315714285714286,6.79514085211268,0.0142957746478873,5.96131944444444,0.0160416666666667,4.71416665972222,0.00180555555555556,5.16104895804196,0.0041958041958042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-17,NA,NA,NA,NA,NA,NA,7.88361111111111,0.0427083333333333,8.48833332638889,0.0461805555555556,9.565625,0.0578472222222222,9.08485507971015,0.0515217391304348,7.70742857142857,0.0315714285714286,6.79514085211268,0.0142957746478873,5.96131944444444,0.0160416666666667,4.71416665972222,0.00180555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-18,NA,NA,NA,NA,NA,NA,6.64125,0.0382638888888889,7.88361111111111,0.0427083333333333,8.48833332638889,0.0461805555555556,9.565625,0.0578472222222222,9.08485507971015,0.0515217391304348,7.70742857142857,0.0315714285714286,6.79514085211268,0.0142957746478873,5.96131944444444,0.0160416666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-19,NA,NA,NA,NA,NA,NA,8.05958041958042,0.0822377622377622,6.64125,0.0382638888888889,7.88361111111111,0.0427083333333333,8.48833332638889,0.0461805555555556,9.565625,0.0578472222222222,9.08485507971015,0.0515217391304348,7.70742857142857,0.0315714285714286,6.79514085211268,0.0142957746478873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-20,NA,NA,NA,NA,NA,NA,9.26042252816901,0.15669014084507,8.05958041958042,0.0822377622377622,6.64125,0.0382638888888889,7.88361111111111,0.0427083333333333,8.48833332638889,0.0461805555555556,9.565625,0.0578472222222222,9.08485507971015,0.0515217391304348,7.70742857142857,0.0315714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-21,NA,NA,NA,NA,NA,NA,7.831,0.154285714285714,9.26042252816901,0.15669014084507,8.05958041958042,0.0822377622377622,6.64125,0.0382638888888889,7.88361111111111,0.0427083333333333,8.48833332638889,0.0461805555555556,9.565625,0.0578472222222222,9.08485507971015,0.0515217391304348,7.03,7.31,7.51,1.81,1.79,1.69,3.53,3.41,3.37,0,0,0,8.12,6.7,7.47,0.82,0.52,1.24,5.15,4.89,8.32,0,0,0
2021-09-22,NA,NA,NA,NA,NA,NA,16.6814893404255,0.305555555555556,7.831,0.154285714285714,9.26042252816901,0.15669014084507,8.05958041958042,0.0822377622377622,6.64125,0.0382638888888889,7.88361111111111,0.0427083333333333,8.48833332638889,0.0461805555555556,9.565625,0.0578472222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-23,NA,NA,NA,NA,NA,NA,11.2790140985915,0.19034965034965,16.6814893404255,0.305555555555556,7.831,0.154285714285714,9.26042252816901,0.15669014084507,8.05958041958042,0.0822377622377622,6.64125,0.0382638888888889,7.88361111111111,0.0427083333333333,8.48833332638889,0.0461805555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-24,NA,NA,NA,NA,NA,NA,10.6423943943662,0.247042253521127,11.2790140985915,0.19034965034965,16.6814893404255,0.305555555555556,7.831,0.154285714285714,9.26042252816901,0.15669014084507,8.05958041958042,0.0822377622377622,6.64125,0.0382638888888889,7.88361111111111,0.0427083333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-25,NA,NA,NA,NA,NA,NA,12.1771328391608,0.353846153846154,10.6423943943662,0.247042253521127,11.2790140985915,0.19034965034965,16.6814893404255,0.305555555555556,7.831,0.154285714285714,9.26042252816901,0.15669014084507,8.05958041958042,0.0822377622377622,6.64125,0.0382638888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-26,NA,NA,NA,NA,NA,NA,13.4376223846154,0.385174825174825,12.1771328391608,0.353846153846154,10.6423943943662,0.247042253521127,11.2790140985915,0.19034965034965,16.6814893404255,0.305555555555556,7.831,0.154285714285714,9.26042252816901,0.15669014084507,8.05958041958042,0.0822377622377622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-27,NA,NA,NA,NA,NA,NA,12.7069565,0.346086956521739,13.4376223846154,0.385174825174825,12.1771328391608,0.353846153846154,10.6423943943662,0.247042253521127,11.2790140985915,0.19034965034965,16.6814893404255,0.305555555555556,7.831,0.154285714285714,9.26042252816901,0.15669014084507,8.17,8.58,7.38,2.29,2.21,2.51,7.71,9.78,11.02,0,0,0,7.31,7.03,7.51,1.79,1.81,1.69,3.41,3.53,3.37,0,0,0
2021-09-28,NA,NA,NA,NA,NA,NA,9.65297872340425,0.157323943661972,12.7069565,0.346086956521739,13.4376223846154,0.385174825174825,12.1771328391608,0.353846153846154,10.6423943943662,0.247042253521127,11.2790140985915,0.19034965034965,16.6814893404255,0.305555555555556,7.831,0.154285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-29,NA,NA,NA,NA,NA,NA,8.02230770629371,0.117902097902098,9.65297872340425,0.157323943661972,12.7069565,0.346086956521739,13.4376223846154,0.385174825174825,12.1771328391608,0.353846153846154,10.6423943943662,0.247042253521127,11.2790140985915,0.19034965034965,16.6814893404255,0.305555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-30,NA,NA,NA,NA,NA,NA,7.1181119020979,0.0686013986013986,8.02230770629371,0.117902097902098,9.65297872340425,0.157323943661972,12.7069565,0.346086956521739,13.4376223846154,0.385174825174825,12.1771328391608,0.353846153846154,10.6423943943662,0.247042253521127,11.2790140985915,0.19034965034965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-01,NA,NA,NA,NA,NA,NA,7.31328670629371,0.0895104895104895,7.1181119020979,0.0686013986013986,8.02230770629371,0.117902097902098,9.65297872340425,0.157323943661972,12.7069565,0.346086956521739,13.4376223846154,0.385174825174825,12.1771328391608,0.353846153846154,10.6423943943662,0.247042253521127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-02,NA,NA,NA,NA,NA,NA,7.15923611111111,0.0920833333333333,7.31328670629371,0.0895104895104895,7.1181119020979,0.0686013986013986,8.02230770629371,0.117902097902098,9.65297872340425,0.157323943661972,12.7069565,0.346086956521739,13.4376223846154,0.385174825174825,12.1771328391608,0.353846153846154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-03,NA,NA,NA,NA,NA,NA,7.46777775694444,0.104722222222222,7.15923611111111,0.0920833333333333,7.31328670629371,0.0895104895104895,7.1181119020979,0.0686013986013986,8.02230770629371,0.117902097902098,9.65297872340425,0.157323943661972,12.7069565,0.346086956521739,13.4376223846154,0.385174825174825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-04,NA,NA,NA,NA,NA,NA,7.2095,0.0869285714285714,7.46777775694444,0.104722222222222,7.15923611111111,0.0920833333333333,7.31328670629371,0.0895104895104895,7.1181119020979,0.0686013986013986,8.02230770629371,0.117902097902098,9.65297872340425,0.157323943661972,12.7069565,0.346086956521739,7.78,9.16,9.69,1.77,1.86,2.83,1.56,2.5,3.39,0,0,0,8.58,8.17,7.38,2.21,2.29,2.51,9.78,7.71,11.02,0,0,0
2021-10-05,NA,NA,NA,NA,NA,NA,7.68715278472222,0.110416666666667,7.2095,0.0869285714285714,7.46777775694444,0.104722222222222,7.15923611111111,0.0920833333333333,7.31328670629371,0.0895104895104895,7.1181119020979,0.0686013986013986,8.02230770629371,0.117902097902098,9.65297872340425,0.157323943661972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-06,NA,NA,NA,NA,NA,NA,8.42363638461538,0.147412587412587,7.68715278472222,0.110416666666667,7.2095,0.0869285714285714,7.46777775694444,0.104722222222222,7.15923611111111,0.0920833333333333,7.31328670629371,0.0895104895104895,7.1181119020979,0.0686013986013986,8.02230770629371,0.117902097902098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-07,NA,NA,NA,NA,NA,NA,9.1190908951049,0.184545454545455,8.42363638461538,0.147412587412587,7.68715278472222,0.110416666666667,7.2095,0.0869285714285714,7.46777775694444,0.104722222222222,7.15923611111111,0.0920833333333333,7.31328670629371,0.0895104895104895,7.1181119020979,0.0686013986013986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-08,NA,NA,NA,NA,NA,NA,8.84377623076923,0.191398601398601,9.1190908951049,0.184545454545455,8.42363638461538,0.147412587412587,7.68715278472222,0.110416666666667,7.2095,0.0869285714285714,7.46777775694444,0.104722222222222,7.15923611111111,0.0920833333333333,7.31328670629371,0.0895104895104895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-09,NA,NA,NA,NA,NA,NA,10.7055244895105,0.247972027972028,8.84377623076923,0.191398601398601,9.1190908951049,0.184545454545455,8.42363638461538,0.147412587412587,7.68715278472222,0.110416666666667,7.2095,0.0869285714285714,7.46777775694444,0.104722222222222,7.15923611111111,0.0920833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-10,NA,NA,NA,NA,NA,NA,11.1357746126761,0.302657342657343,10.7055244895105,0.247972027972028,8.84377623076923,0.191398601398601,9.1190908951049,0.184545454545455,8.42363638461538,0.147412587412587,7.68715278472222,0.110416666666667,7.2095,0.0869285714285714,7.46777775694444,0.104722222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-11,NA,NA,NA,NA,NA,NA,12.3299290780142,0.344751773049645,11.1357746126761,0.302657342657343,10.7055244895105,0.247972027972028,8.84377623076923,0.191398601398601,9.1190908951049,0.184545454545455,8.42363638461538,0.147412587412587,7.68715278472222,0.110416666666667,7.2095,0.0869285714285714,11.44,11.59,11.57,3.2,3.12,3.28,6.82,6.79,5.72,0,0,0.5,9.16,7.78,9.69,1.86,1.77,2.83,2.5,1.56,3.39,0,0,0
2021-10-12,NA,NA,NA,NA,NA,NA,12.6532167832168,0.365174825174825,12.3299290780142,0.344751773049645,11.1357746126761,0.302657342657343,10.7055244895105,0.247972027972028,8.84377623076923,0.191398601398601,9.1190908951049,0.184545454545455,8.42363638461538,0.147412587412587,7.68715278472222,0.110416666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-13,NA,NA,NA,NA,NA,NA,11.2597901818182,0.241468531468531,12.6532167832168,0.365174825174825,12.3299290780142,0.344751773049645,11.1357746126761,0.302657342657343,10.7055244895105,0.247972027972028,8.84377623076923,0.191398601398601,9.1190908951049,0.184545454545455,8.42363638461538,0.147412587412587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-14,NA,NA,NA,NA,NA,NA,10.0261110763889,0.214930555555556,11.2597901818182,0.241468531468531,12.6532167832168,0.365174825174825,12.3299290780142,0.344751773049645,11.1357746126761,0.302657342657343,10.7055244895105,0.247972027972028,8.84377623076923,0.191398601398601,9.1190908951049,0.184545454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-15,NA,NA,NA,NA,NA,NA,9.65077464084507,0.207535211267606,10.0261110763889,0.214930555555556,11.2597901818182,0.241468531468531,12.6532167832168,0.365174825174825,12.3299290780142,0.344751773049645,11.1357746126761,0.302657342657343,10.7055244895105,0.247972027972028,8.84377623076923,0.191398601398601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-16,NA,NA,NA,NA,NA,NA,9.51908457746479,0.210070422535211,9.65077464084507,0.207535211267606,10.0261110763889,0.214930555555556,11.2597901818182,0.241468531468531,12.6532167832168,0.365174825174825,12.3299290780142,0.344751773049645,11.1357746126761,0.302657342657343,10.7055244895105,0.247972027972028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-17,NA,NA,NA,NA,NA,NA,9.57873234507042,0.312605633802817,9.51908457746479,0.210070422535211,9.65077464084507,0.207535211267606,10.0261110763889,0.214930555555556,11.2597901818182,0.241468531468531,12.6532167832168,0.365174825174825,12.3299290780142,0.344751773049645,11.1357746126761,0.302657342657343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-18,NA,NA,NA,NA,NA,NA,10.0439285571429,0.419428571428571,9.57873234507042,0.312605633802817,9.51908457746479,0.210070422535211,9.65077464084507,0.207535211267606,10.0261110763889,0.214930555555556,11.2597901818182,0.241468531468531,12.6532167832168,0.365174825174825,12.3299290780142,0.344751773049645,10.64,10.1,10.11,5.39,5.16,5.21,4.85,4.87,4.65,0,0,0,11.59,11.44,11.57,3.12,3.2,3.28,6.79,6.82,5.72,0,0,0.5
2021-10-19,NA,NA,NA,NA,NA,NA,10.2603546099291,0.49290780141844,10.0439285571429,0.419428571428571,9.57873234507042,0.312605633802817,9.51908457746479,0.210070422535211,9.65077464084507,0.207535211267606,10.0261110763889,0.214930555555556,11.2597901818182,0.241468531468531,12.6532167832168,0.365174825174825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-20,NA,NA,NA,NA,NA,NA,9.38944445138889,0.417916666666667,10.2603546099291,0.49290780141844,10.0439285571429,0.419428571428571,9.57873234507042,0.312605633802817,9.51908457746479,0.210070422535211,9.65077464084507,0.207535211267606,10.0261110763889,0.214930555555556,11.2597901818182,0.241468531468531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-21,NA,NA,NA,NA,NA,NA,9.25062936363636,0.408251748251748,9.38944445138889,0.417916666666667,10.2603546099291,0.49290780141844,10.0439285571429,0.419428571428571,9.57873234507042,0.312605633802817,9.51908457746479,0.210070422535211,9.65077464084507,0.207535211267606,10.0261110763889,0.214930555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-22,NA,NA,NA,NA,NA,NA,8.90671324475525,0.310769230769231,9.25062936363636,0.408251748251748,9.38944445138889,0.417916666666667,10.2603546099291,0.49290780141844,10.0439285571429,0.419428571428571,9.57873234507042,0.312605633802817,9.51908457746479,0.210070422535211,9.65077464084507,0.207535211267606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-23,NA,NA,NA,NA,NA,NA,9.51486109027778,0.361180555555556,8.90671324475525,0.310769230769231,9.25062936363636,0.408251748251748,9.38944445138889,0.417916666666667,10.2603546099291,0.49290780141844,10.0439285571429,0.419428571428571,9.57873234507042,0.312605633802817,9.51908457746479,0.210070422535211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-24,NA,NA,NA,NA,NA,NA,9.3217360625,0.355208333333333,9.51486109027778,0.361180555555556,8.90671324475525,0.310769230769231,9.25062936363636,0.408251748251748,9.38944445138889,0.417916666666667,10.2603546099291,0.49290780141844,10.0439285571429,0.419428571428571,9.57873234507042,0.312605633802817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-25,NA,NA,NA,NA,NA,NA,9.94729927737226,0.302919708029197,9.3217360625,0.355208333333333,9.51486109027778,0.361180555555556,8.90671324475525,0.310769230769231,9.25062936363636,0.408251748251748,9.38944445138889,0.417916666666667,10.2603546099291,0.49290780141844,10.0439285571429,0.419428571428571,9.4,9.49,9.58,3.04,3.19,3.24,4.91,4.78,4.23,0,0,0,10.1,10.64,10.11,5.16,5.39,5.21,4.87,4.85,4.65,0,0,0
2021-10-26,NA,NA,NA,NA,NA,NA,10.978951041958,0.346083916083916,9.94729927737226,0.302919708029197,9.3217360625,0.355208333333333,9.51486109027778,0.361180555555556,8.90671324475525,0.310769230769231,9.25062936363636,0.408251748251748,9.38944445138889,0.417916666666667,10.2603546099291,0.49290780141844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-27,NA,NA,NA,NA,NA,NA,10.3157342937063,0.43972027972028,10.978951041958,0.346083916083916,9.94729927737226,0.302919708029197,9.3217360625,0.355208333333333,9.51486109027778,0.361180555555556,8.90671324475525,0.310769230769231,9.25062936363636,0.408251748251748,9.38944445138889,0.417916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-28,NA,NA,NA,NA,NA,NA,9.95027777083333,0.449791666666667,10.3157342937063,0.43972027972028,10.978951041958,0.346083916083916,9.94729927737226,0.302919708029197,9.3217360625,0.355208333333333,9.51486109027778,0.361180555555556,8.90671324475525,0.310769230769231,9.25062936363636,0.408251748251748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-29,NA,NA,NA,NA,NA,NA,11.6678873098592,0.452676056338028,9.95027777083333,0.449791666666667,10.3157342937063,0.43972027972028,10.978951041958,0.346083916083916,9.94729927737226,0.302919708029197,9.3217360625,0.355208333333333,9.51486109027778,0.361180555555556,8.90671324475525,0.310769230769231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-30,NA,NA,NA,NA,NA,NA,14.0076223846154,0.497202797202797,11.6678873098592,0.452676056338028,9.95027777083333,0.449791666666667,10.3157342937063,0.43972027972028,10.978951041958,0.346083916083916,9.94729927737226,0.302919708029197,9.3217360625,0.355208333333333,9.51486109027778,0.361180555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-31,NA,NA,NA,NA,NA,NA,14.5786013986014,0.417902097902098,14.0076223846154,0.497202797202797,11.6678873098592,0.452676056338028,9.95027777083333,0.449791666666667,10.3157342937063,0.43972027972028,10.978951041958,0.346083916083916,9.94729927737226,0.302919708029197,9.3217360625,0.355208333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-01,NA,NA,NA,NA,NA,NA,15.2174305486111,0.379166666666667,14.5786013986014,0.417902097902098,14.0076223846154,0.497202797202797,11.6678873098592,0.452676056338028,9.95027777083333,0.449791666666667,10.3157342937063,0.43972027972028,10.978951041958,0.346083916083916,9.94729927737226,0.302919708029197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-02,NA,NA,NA,NA,NA,NA,13.7102097902098,0.29951048951049,15.2174305486111,0.379166666666667,14.5786013986014,0.417902097902098,14.0076223846154,0.497202797202797,11.6678873098592,0.452676056338028,9.95027777083333,0.449791666666667,10.3157342937063,0.43972027972028,10.978951041958,0.346083916083916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-03,NA,NA,NA,NA,NA,NA,13.1383333194444,0.339375,13.7102097902098,0.29951048951049,15.2174305486111,0.379166666666667,14.5786013986014,0.417902097902098,14.0076223846154,0.497202797202797,11.6678873098592,0.452676056338028,9.95027777083333,0.449791666666667,10.3157342937063,0.43972027972028,8.07,8.42,7.63,1.69,1.47,1.63,8.49,7.96,8.4,0.54,1.16,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-04,NA,NA,NA,NA,NA,NA,10.7200694583333,0.2475,13.1383333194444,0.339375,13.7102097902098,0.29951048951049,15.2174305486111,0.379166666666667,14.5786013986014,0.417902097902098,14.0076223846154,0.497202797202797,11.6678873098592,0.452676056338028,9.95027777083333,0.449791666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-05,NA,NA,NA,NA,NA,NA,12.9841958181818,0.331958041958042,10.7200694583333,0.2475,13.1383333194444,0.339375,13.7102097902098,0.29951048951049,15.2174305486111,0.379166666666667,14.5786013986014,0.417902097902098,14.0076223846154,0.497202797202797,11.6678873098592,0.452676056338028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-06,NA,NA,NA,NA,NA,NA,13.2578321608392,0.362291666666667,12.9841958181818,0.331958041958042,10.7200694583333,0.2475,13.1383333194444,0.339375,13.7102097902098,0.29951048951049,15.2174305486111,0.379166666666667,14.5786013986014,0.417902097902098,14.0076223846154,0.497202797202797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-07,NA,NA,NA,NA,NA,NA,15.7340277638889,0.414791666666667,13.2578321608392,0.362291666666667,12.9841958181818,0.331958041958042,10.7200694583333,0.2475,13.1383333194444,0.339375,13.7102097902098,0.29951048951049,15.2174305486111,0.379166666666667,14.5786013986014,0.417902097902098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-08,NA,NA,NA,NA,NA,NA,17.4018309859155,0.499507042253521,15.7340277638889,0.414791666666667,13.2578321608392,0.362291666666667,12.9841958181818,0.331958041958042,10.7200694583333,0.2475,13.1383333194444,0.339375,13.7102097902098,0.29951048951049,15.2174305486111,0.379166666666667,6.51,6.78,6.86,2.46,2.34,1.72,18.78,17.1,14.09,0.16,0.33,1.08,8.42,8.07,7.63,1.47,1.69,1.63,7.96,8.49,8.4,1.16,0.54,0.7
2021-11-09,NA,NA,NA,NA,NA,NA,18.4965972222222,0.530763888888889,17.4018309859155,0.499507042253521,15.7340277638889,0.414791666666667,13.2578321608392,0.362291666666667,12.9841958181818,0.331958041958042,10.7200694583333,0.2475,13.1383333194444,0.339375,13.7102097902098,0.29951048951049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-10,NA,NA,NA,NA,NA,NA,21.7728671328671,0.653146853146853,18.4965972222222,0.530763888888889,17.4018309859155,0.499507042253521,15.7340277638889,0.414791666666667,13.2578321608392,0.362291666666667,12.9841958181818,0.331958041958042,10.7200694583333,0.2475,13.1383333194444,0.339375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-11,NA,NA,NA,NA,NA,NA,25.4502112676056,0.783776223776224,21.7728671328671,0.653146853146853,18.4965972222222,0.530763888888889,17.4018309859155,0.499507042253521,15.7340277638889,0.414791666666667,13.2578321608392,0.362291666666667,12.9841958181818,0.331958041958042,10.7200694583333,0.2475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
